topic_id,type,stem,is_active,explanation_eli5,explanation_points_by_option,explanation_l2,options,correct_answer,difficulty,created_at,updated_at
3863468a-e22d-47ed-913c-3097cea07c1a,single_best_answer,A 45-year-old bus driver has a pituitary macroadenoma causing bitemporal visual field loss. He is awaiting neurosurgical review. He asks whether he can continue driving his bus until treatment. What is the most appropriate advice?,true,"His side vision is impaired, so driving could endanger passengers and the public. He must stop driving and tell the DVLA.","{""A"": """", ""B"": ""A pituitary macroadenoma causing bitemporal visual field loss may make driving unsafe, especially for a professional driver. The patient should be advised to stop driving and notify the DVLA. The benign nature of the tumour does not remove the safety issue. Informing only the employer is insufficient. Doctors should normally advise the patient to notify the DVLA first; direct disclosure without consent is considered if the patient continues to drive despite advice and poses a risk to others."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - He should stop driving and inform the DVLA of his visual field defect

A pituitary macroadenoma causing bitemporal visual field loss may make driving unsafe, especially for a professional driver. The patient should be advised to stop driving and notify the DVLA. The benign nature of the tumour does not remove the safety issue. Informing only the employer is insufficient. Doctors should normally advise the patient to notify the DVLA first; direct disclosure without consent is considered if the patient continues to drive despite advice and poses a risk to others.

Clinical context: Pituitary tumours can compress the optic chiasm and cause visual field defects relevant to driving entitlement in the UK.

Guideline anchor: GMC confidentiality guidance and DVLA medical fitness to drive guidance

Exam tip: For unsafe driving: advise stop driving and DVLA notification first; disclose without consent only if refusal creates public risk.","[{""label"": ""A"", ""text"": ""He may continue driving if he avoids night driving""}, {""label"": ""B"", ""text"": ""He should stop driving and inform the DVLA of his visual field defect""}, {""label"": ""C"", ""text"": ""He may continue driving because the tumour is benign""}, {""label"": ""D"", ""text"": ""Only his employer needs to be informed, not the DVLA""}, {""label"": ""E"", ""text"": ""The doctor should inform the DVLA immediately without discussing it with him""}]",B,easy,2026-05-11T19:39:12.074439+00:00,2026-05-11T19:39:12.074439+00:00
025ca961-1572-409b-b358-b93df28e3ff7,single_best_answer,A 58-year-old man has a p16-positive squamous cell carcinoma of the base of tongue with bilateral cervical lymph node involvement. PET-CT shows no distant metastases. The head and neck MDT judges that primary surgery would cause major swallowing morbidity. He has good performance status and normal renal function. What is the most appropriate management?,true,"The cancer has not spread distantly and the patient is fit, so treatment should aim to cure it. Chemotherapy given with radiotherapy can treat the cancer while avoiding very mutilating surgery.","{""A"": ""This patient has non-metastatic, locally advanced oropharyngeal squamous cell carcinoma and is fit for curative treatment. If surgery would cause major functional morbidity, definitive radiotherapy with concurrent cisplatin is an appropriate organ-preserving curative approach. Extensive primary surgery may be appropriate in selected cases but is not best here given the MDT assessment. Palliative radiotherapy is for incurable disease or patients unfit for curative treatment. Cetuximab alone is not definitive treatment. Observation would be unsafe for a proven invasive cancer."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Definitive radiotherapy with concurrent cisplatin

This patient has non-metastatic, locally advanced oropharyngeal squamous cell carcinoma and is fit for curative treatment. If surgery would cause major functional morbidity, definitive radiotherapy with concurrent cisplatin is an appropriate organ-preserving curative approach. Extensive primary surgery may be appropriate in selected cases but is not best here given the MDT assessment. Palliative radiotherapy is for incurable disease or patients unfit for curative treatment. Cetuximab alone is not definitive treatment. Observation would be unsafe for a proven invasive cancer.

Clinical context: In UK practice, head and neck cancers are managed through a specialist MDT considering tumour site, stage, HPV status, fitness, function and patient preference.

Guideline anchor: NICE head and neck cancer guidance and standard UK head and neck cancer MDT practice

Exam tip: For locally advanced head and neck squamous cancer, think MDT-led curative treatment; concurrent cisplatin chemoradiotherapy is a key organ-preserving option in fit patients.","[{""label"": ""A"", ""text"": ""Definitive radiotherapy with concurrent cisplatin""}, {""label"": ""B"", ""text"": ""Immediate total glossectomy and bilateral neck dissection""}, {""label"": ""C"", ""text"": ""Palliative radiotherapy alone""}, {""label"": ""D"", ""text"": ""Single-agent cetuximab without radiotherapy""}, {""label"": ""E"", ""text"": ""Observation with repeat imaging in 3 months""}]",A,hard,2026-05-11T19:39:12.074452+00:00,2026-05-11T19:39:12.074452+00:00
0cd5f9f9-9970-4e3f-9410-6af660b63d24,single_best_answer,A 24-year-old woman has had recurrent episodes of swelling of her lips and tongue since adolescence. The episodes last 2-3 days and are not itchy. She has no urticaria or wheeze. One episode followed dental treatment and another was associated with severe cramping abdominal pain. Her father had similar attacks. What is the most likely diagnosis?,true,"Repeated swelling without hives or itch, lasting days and running in the family, points to hereditary angioedema rather than a usual allergy.","{""A"": """", ""B"": """", ""C"": ""Hereditary angioedema causes recurrent, prolonged angioedema without urticaria or itch, often triggered by trauma or dental procedures, and may cause abdominal pain due to bowel wall oedema. A family history supports the diagnosis. IgE-mediated anaphylaxis is acute, usually develops rapidly and commonly includes urticaria, wheeze or hypotension. Chronic spontaneous urticaria involves recurrent itchy wheals. Oral allergy syndrome causes immediate oral itching or mild swelling after raw fruit or vegetables. Serum sickness-like reactions cause fever, rash and arthralgia after drug exposure or infection."", ""D"": """", ""E"": """"}","Correct answer: C - Hereditary angioedema

Hereditary angioedema causes recurrent, prolonged angioedema without urticaria or itch, often triggered by trauma or dental procedures, and may cause abdominal pain due to bowel wall oedema. A family history supports the diagnosis. IgE-mediated anaphylaxis is acute, usually develops rapidly and commonly includes urticaria, wheeze or hypotension. Chronic spontaneous urticaria involves recurrent itchy wheals. Oral allergy syndrome causes immediate oral itching or mild swelling after raw fruit or vegetables. Serum sickness-like reactions cause fever, rash and arthralgia after drug exposure or infection.

Clinical context: Patients with suspected hereditary angioedema in UK primary care should be referred to an immunology or allergy specialist because standard antihistamines and adrenaline may not control attacks.

Guideline anchor: standard UK clinical practice and specialist allergy/immunology guidance

Exam tip: Angioedema without urticaria, especially with abdominal pain and family history, should make you think of hereditary angioedema.","[{""label"": ""A"", ""text"": ""Acute IgE-mediated anaphylaxis""}, {""label"": ""B"", ""text"": ""Chronic spontaneous urticaria""}, {""label"": ""C"", ""text"": ""Hereditary angioedema""}, {""label"": ""D"", ""text"": ""Oral allergy syndrome""}, {""label"": ""E"", ""text"": ""Serum sickness-like reaction""}]",C,hard,2026-05-11T19:39:12.074464+00:00,2026-05-11T19:39:12.074464+00:00
0dc9f2a5-8179-42f9-bada-511e6788c114,single_best_answer,"A 46-year-old kidney transplant recipient develops fever, cough and myalgia. A SARS-CoV-2 PCR test is positive. Symptoms started 3 days ago. Oxygen saturation is 97% on air and chest examination is normal. He takes tacrolimus, mycophenolate and prednisolone. eGFR is 68 mL/min/1.73 m2. Which medication is most appropriate to reduce the risk of progression to severe COVID-19?",true,"He is high risk and early in the illness, so he should get antiviral treatment. The usual oral option interacts dangerously with tacrolimus, so intravenous remdesivir is a safer choice.","{""A"": """", ""B"": """", ""C"": """", ""D"": ""This transplant recipient is at high risk of severe COVID-19 and is within the treatment window for early antiviral therapy. Nirmatrelvir plus ritonavir has major interactions with calcineurin inhibitors such as tacrolimus, risking serious toxicity, so it is unsuitable without specialist management. A 3-day course of intravenous remdesivir is an appropriate alternative. Dexamethasone is used in COVID-19 patients requiring oxygen, not in non-hypoxic early disease. Azithromycin is not an antiviral treatment for COVID-19. High-risk patients may benefit from antiviral therapy even if not hypoxic."", ""E"": """"}","Correct answer: D - Remdesivir intravenously for 3 days

This transplant recipient is at high risk of severe COVID-19 and is within the treatment window for early antiviral therapy. Nirmatrelvir plus ritonavir has major interactions with calcineurin inhibitors such as tacrolimus, risking serious toxicity, so it is unsuitable without specialist management. A 3-day course of intravenous remdesivir is an appropriate alternative. Dexamethasone is used in COVID-19 patients requiring oxygen, not in non-hypoxic early disease. Azithromycin is not an antiviral treatment for COVID-19. High-risk patients may benefit from antiviral therapy even if not hypoxic.

Clinical context: In the UK, high-risk patients with COVID-19 are assessed through local specialist pathways, with careful checking for renal function and drug interactions before antiviral prescribing.

Guideline anchor: NICE COVID-19 rapid guideline and BNF drug interaction principles

Exam tip: Always check ritonavir interactions; tacrolimus and ciclosporin are major red flags.","[{""label"": ""A"", ""text"": ""Azithromycin orally for 3 days""}, {""label"": ""B"", ""text"": ""Dexamethasone orally for 10 days""}, {""label"": ""C"", ""text"": ""Nirmatrelvir plus ritonavir orally for 5 days""}, {""label"": ""D"", ""text"": ""Remdesivir intravenously for 3 days""}, {""label"": ""E"", ""text"": ""No antiviral treatment because he is not hypoxic""}]",D,hard,2026-05-11T19:39:12.074476+00:00,2026-05-11T19:39:12.074476+00:00
f394062f-1dc3-4c09-b527-cd9c482c3909,single_best_answer,"A cohort study examines the risk of developing type 2 diabetes in women with polycystic ovary syndrome. The crude relative risk is 3.0. After adjustment for body mass index, age and ethnicity, the hazard ratio is 1.4 with a 95% confidence interval of 0.9 to 2.2. Which interpretation is most appropriate?",true,"The initial link looks strong, but once BMI and other factors are considered, the remaining link is smaller and uncertain because the confidence interval includes 1.","{""A"": """", ""B"": ""The reduction from a crude relative risk of 3.0 to an adjusted hazard ratio of 1.4 suggests that factors such as BMI explain part of the apparent association. Because the 95% confidence interval includes 1, the adjusted association is not statistically significant at the conventional 5% level. A hazard ratio of 1.4 is a relative measure, not a 40% absolute risk. Cohort studies can measure incidence and risk. A non-significant result does not prove there is no relationship; it indicates insufficient evidence of an independent association in this analysis."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Body mass index may explain some of the crude association, and the adjusted association is not statistically significant

The reduction from a crude relative risk of 3.0 to an adjusted hazard ratio of 1.4 suggests that factors such as BMI explain part of the apparent association. Because the 95% confidence interval includes 1, the adjusted association is not statistically significant at the conventional 5% level. A hazard ratio of 1.4 is a relative measure, not a 40% absolute risk. Cohort studies can measure incidence and risk. A non-significant result does not prove there is no relationship; it indicates insufficient evidence of an independent association in this analysis.

Clinical context: PCOS is associated with metabolic risk, but epidemiological interpretation requires distinguishing crude associations from adjusted estimates affected by obesity and other confounders.

Guideline anchor: standard epidemiological principles used in UK clinical practice

Exam tip: If a confidence interval for a ratio measure crosses 1, the result is not statistically significant.","[{""label"": ""A"", ""text"": ""Adjustment has proven that polycystic ovary syndrome prevents type 2 diabetes""}, {""label"": ""B"", ""text"": ""Body mass index may explain some of the crude association, and the adjusted association is not statistically significant""}, {""label"": ""C"", ""text"": ""The adjusted result means women with polycystic ovary syndrome have a 40% absolute risk of type 2 diabetes""}, {""label"": ""D"", ""text"": ""The crude relative risk is invalid because cohort studies cannot measure risk""}, {""label"": ""E"", ""text"": ""The confidence interval proves there is no relationship between polycystic ovary syndrome and type 2 diabetes""}]",B,hard,2026-05-11T19:39:12.074488+00:00,2026-05-11T19:39:12.074488+00:00
da0eb561-03ee-4fb2-b71e-8726027ea25d,single_best_answer,"A 62-year-old woman attends her GP with a known recurrent breast cyst that has become rapidly painful and red over 24 hours. She is taking methotrexate for rheumatoid arthritis. Her temperature is 38.9°C, heart rate 118/min, blood pressure 92/58 mmHg and there is spreading erythema over the lateral breast. What is the most appropriate next step?",true,"This is no longer just a cyst; she is showing signs of a serious infection affecting the whole body, so she needs urgent hospital care.","{""A"": """", ""B"": """", ""C"": ""This patient has a painful inflamed breast lesion with fever, tachycardia, hypotension and immunosuppression, suggesting infected cyst or breast abscess with sepsis. She needs urgent hospital assessment, sepsis management, intravenous antibiotics and likely imaging-guided aspiration or drainage. Routine breast clinic review, delayed oral antibiotics or reassurance are unsafe. Mammography may be needed later to assess underlying pathology, especially in older women, but immediate management of sepsis takes priority."", ""D"": """", ""E"": """"}","Correct answer: C - Send her to hospital urgently for same-day surgical assessment and sepsis management

This patient has a painful inflamed breast lesion with fever, tachycardia, hypotension and immunosuppression, suggesting infected cyst or breast abscess with sepsis. She needs urgent hospital assessment, sepsis management, intravenous antibiotics and likely imaging-guided aspiration or drainage. Routine breast clinic review, delayed oral antibiotics or reassurance are unsafe. Mammography may be needed later to assess underlying pathology, especially in older women, but immediate management of sepsis takes priority.

Clinical context: Most simple breast cysts are benign and managed in breast clinics, but systemic illness or sepsis requires same-day emergency escalation.

Guideline anchor: NICE sepsis guidance and standard UK breast surgery practice

Exam tip: A breast lump plus hypotension, fever or immunosuppression is an acute infection problem first, not a routine breast clinic problem.","[{""label"": ""A"", ""text"": ""Arrange routine breast clinic review within 6 weeks""}, {""label"": ""B"", ""text"": ""Prescribe oral flucloxacillin and review in 1 week""}, {""label"": ""C"", ""text"": ""Send her to hospital urgently for same-day surgical assessment and sepsis management""}, {""label"": ""D"", ""text"": ""Reassure her that painful breast cysts settle without treatment""}, {""label"": ""E"", ""text"": ""Request an outpatient mammogram before starting treatment""}]",C,hard,2026-05-11T19:39:12.074501+00:00,2026-05-11T19:39:12.074501+00:00
123d62d5-fe5a-4967-bfd1-480f978d4d57,single_best_answer,"A 38-year-old woman has 9 months of infrequent periods, hot flushes and night sweats. She is not pregnant and is not using hormonal contraception. Her mother had menopause at 39 years. Which investigation is most appropriate to support the diagnosis?",true,"Because she is under 40, blood tests are needed. Two raised FSH results several weeks apart support early ovarian failure.","{""A"": """", ""B"": """", ""C"": """", ""D"": ""In women under 40, premature ovarian insufficiency should be considered when menopausal symptoms are associated with infrequent or absent periods. Diagnosis is supported by raised FSH levels on two samples taken 4-6 weeks apart. Anti-Müllerian hormone is not recommended for routine diagnosis. CT, CA125 and endometrial thickness measurement do not diagnose premature ovarian insufficiency and would be guided by other symptoms such as suspected malignancy or abnormal bleeding patterns."", ""E"": """"}","Correct answer: D - Serum follicle-stimulating hormone on two occasions 4-6 weeks apart

In women under 40, premature ovarian insufficiency should be considered when menopausal symptoms are associated with infrequent or absent periods. Diagnosis is supported by raised FSH levels on two samples taken 4-6 weeks apart. Anti-Müllerian hormone is not recommended for routine diagnosis. CT, CA125 and endometrial thickness measurement do not diagnose premature ovarian insufficiency and would be guided by other symptoms such as suspected malignancy or abnormal bleeding patterns.

Clinical context: In UK primary care, menopause is usually diagnosed clinically in women over 45, but women under 40 require investigation for premature ovarian insufficiency and assessment of long-term bone and cardiovascular health.

Guideline anchor: NICE menopause guideline

Exam tip: Over 45: diagnose menopause clinically. Under 40: think premature ovarian insufficiency and repeat FSH.","[{""label"": ""A"", ""text"": ""Anti-Müllerian hormone concentration""}, {""label"": ""B"", ""text"": ""CT abdomen and pelvis""}, {""label"": ""C"", ""text"": ""Serum CA125 concentration""}, {""label"": ""D"", ""text"": ""Serum follicle-stimulating hormone on two occasions 4-6 weeks apart""}, {""label"": ""E"", ""text"": ""Transvaginal ultrasound to measure endometrial thickness""}]",D,hard,2026-05-11T19:39:12.074513+00:00,2026-05-11T19:39:12.074513+00:00
97556b3f-2680-42de-9208-1d10f70fe5be,single_best_answer,"A 7-year-old boy has palpable purpura over the buttocks and legs, ankle swelling and colicky abdominal pain. Urinalysis shows blood 3+ and protein 3+. Blood pressure is 128/86 mmHg. Creatinine is 76 micromol/L (reference range 27-62). What is the most appropriate management?",true,"The rash fits IgA vasculitis, but the urine, blood pressure and kidney test suggest kidney inflammation, so he needs urgent specialist assessment.","{""A"": """", ""B"": """", ""C"": """", ""D"": ""The presentation is typical of IgA vasculitis, but this child has significant renal involvement: heavy proteinuria, haematuria, hypertension and raised creatinine. He requires same-day paediatric assessment and discussion with paediatric nephrology. Simple reassurance is inappropriate because renal disease can be serious. NSAIDs should be avoided or used very cautiously when renal involvement is present. Antihistamines and topical steroids do not address systemic vasculitis. IgA vasculitis is not primarily due to thrombocytopenia, and platelet transfusion is not indicated."", ""E"": """"}","Correct answer: D - Same-day paediatric assessment with renal involvement discussed with paediatric nephrology

The presentation is typical of IgA vasculitis, but this child has significant renal involvement: heavy proteinuria, haematuria, hypertension and raised creatinine. He requires same-day paediatric assessment and discussion with paediatric nephrology. Simple reassurance is inappropriate because renal disease can be serious. NSAIDs should be avoided or used very cautiously when renal involvement is present. Antihistamines and topical steroids do not address systemic vasculitis. IgA vasculitis is not primarily due to thrombocytopenia, and platelet transfusion is not indicated.

Clinical context: Children with IgA vasculitis are often managed supportively, but UK practice emphasises monitoring blood pressure and urine, with urgent escalation for nephritic or nephrotic features.

Guideline anchor: standard UK paediatric practice and renal referral principles

Exam tip: In IgA vasculitis, always check urine and blood pressure; proteinuria, hypertension or impaired renal function changes management.","[{""label"": ""A"", ""text"": ""Discharge with reassurance and no further follow-up""}, {""label"": ""B"", ""text"": ""Oral antihistamine and topical corticosteroid for the rash""}, {""label"": ""C"", ""text"": ""Oral ibuprofen for joint pain and review only if the rash spreads""}, {""label"": ""D"", ""text"": ""Same-day paediatric assessment with renal involvement discussed with paediatric nephrology""}, {""label"": ""E"", ""text"": ""Platelet transfusion because purpura indicates thrombocytopenia""}]",D,hard,2026-05-11T19:39:12.074526+00:00,2026-05-11T19:39:12.074526+00:00
93feaeb6-2d2e-4655-a30c-43523c5afa97,single_best_answer,A 79-year-old man is in the emergency department with dizziness and near-syncope. His heart rate is 32/min and blood pressure is 84/50 mmHg. ECG shows complete heart block. Two doses of intravenous atropine have produced no improvement. What is the most appropriate next step in management?,true,"His heart is too slow and his blood pressure is low. Atropine has not worked, so he needs emergency pacing to maintain circulation.","{""A"": """", ""B"": ""This patient has unstable bradycardia with adverse features: hypotension and near-syncope. Complete heart block may not respond to atropine. As atropine has been ineffective, immediate transcutaneous pacing is appropriate while calling for expert help and preparing for transvenous pacing if needed. Adenosine treats some supraventricular tachycardias, not complete heart block. Bisoprolol would worsen bradycardia. Observation alone is unsafe. Amiodarone is used for tachyarrhythmias and can worsen conduction problems."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Arrange immediate transcutaneous pacing while seeking expert help

This patient has unstable bradycardia with adverse features: hypotension and near-syncope. Complete heart block may not respond to atropine. As atropine has been ineffective, immediate transcutaneous pacing is appropriate while calling for expert help and preparing for transvenous pacing if needed. Adenosine treats some supraventricular tachycardias, not complete heart block. Bisoprolol would worsen bradycardia. Observation alone is unsafe. Amiodarone is used for tachyarrhythmias and can worsen conduction problems.

Clinical context: UK resuscitation algorithms prioritise recognising adverse features in bradycardia, giving atropine initially and escalating promptly to pacing or chronotropic support if ineffective.

Guideline anchor: Resus Council UK adult bradycardia algorithm

Exam tip: Unstable bradycardia plus failed atropine equals pacing.","[{""label"": ""A"", ""text"": ""Administer intravenous adenosine""}, {""label"": ""B"", ""text"": ""Arrange immediate transcutaneous pacing while seeking expert help""}, {""label"": ""C"", ""text"": ""Give oral bisoprolol""}, {""label"": ""D"", ""text"": ""Observe on a cardiac monitor for 12 hours""}, {""label"": ""E"", ""text"": ""Start intravenous amiodarone""}]",B,medium,2026-05-11T19:39:12.074538+00:00,2026-05-11T19:39:12.074538+00:00
bfc04c7c-7748-42a2-b7dc-d14151e88f2a,single_best_answer,"A 67-year-old woman is admitted with right upper quadrant pain, fever and a positive Murphy's sign. Ultrasound shows gallstones and a thick-walled gallbladder without common bile duct dilatation. She has no known drug allergies. Blood cultures are taken. Which empirical antibiotic is most appropriate?",true,An infected gallbladder needs antibiotics that cover gut and biliary bacteria. Co-amoxiclav is the best option listed.,"{""A"": """", ""B"": ""Acute cholecystitis requires analgesia, antibiotics and early surgical assessment for laparoscopic cholecystectomy or drainage if unfit. Intravenous co-amoxiclav provides broad cover for common biliary pathogens and is a typical empirical choice where local guidance supports it. Flucloxacillin mainly targets Gram-positive skin organisms and is inadequate for biliary infection. Nitrofurantoin is for lower urinary tract infection. Doxycycline is not appropriate empirical cover for acute cholecystitis. Aciclovir treats herpes viruses, not bacterial biliary infection."", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: B - Co-amoxiclav intravenously

Acute cholecystitis requires analgesia, antibiotics and early surgical assessment for laparoscopic cholecystectomy or drainage if unfit. Intravenous co-amoxiclav provides broad cover for common biliary pathogens and is a typical empirical choice where local guidance supports it. Flucloxacillin mainly targets Gram-positive skin organisms and is inadequate for biliary infection. Nitrofurantoin is for lower urinary tract infection. Doxycycline is not appropriate empirical cover for acute cholecystitis. Aciclovir treats herpes viruses, not bacterial biliary infection.

Clinical context: UK hospitals use local antimicrobial guidelines for biliary sepsis, but co-amoxiclav is a common first-line empirical option in uncomplicated acute cholecystitis when there is no penicillin allergy.

Guideline anchor: BNF and local UK antimicrobial prescribing guidance for biliary infection

Exam tip: Acute cholecystitis needs broad Gram-negative and anaerobic cover, not narrow skin or urinary antibiotics.","[{""label"": ""A"", ""text"": ""Flucloxacillin intravenously""}, {""label"": ""B"", ""text"": ""Co-amoxiclav intravenously""}, {""label"": ""C"", ""text"": ""Nitrofurantoin orally""}, {""label"": ""D"", ""text"": ""Doxycycline orally""}, {""label"": ""E"", ""text"": ""Aciclovir intravenously""}]",B,hard,2026-05-11T19:39:12.074549+00:00,2026-05-11T19:39:12.074549+00:00
67f673d6-9c24-4554-9c46-6bc1c9996fd9,single_best_answer,A 34-year-old man with Crohn's disease has increasing perianal pain and discharge. He is febrile and examination shows a tender fluctuant swelling lateral to the anus with an external opening. MRI pelvis suggests a high trans-sphincteric fistula with an associated abscess. What is the most appropriate management?,true,"There is a pus collection and a complex tunnel involving the sphincter. It needs urgent drainage, but cutting through the sphincter could cause incontinence, so a seton is used.","{""A"": """", ""B"": """", ""C"": """", ""D"": ""A perianal abscess requires urgent drainage. In Crohn's disease with a high trans-sphincteric fistula, management should preserve sphincter function; examination under anaesthetic allows drainage and loose seton placement to control sepsis and maintain drainage. Antibiotics alone are inadequate for an abscess. Bedside incision may be insufficient and unsafe for complex disease. Fistulotomy through a high tract risks faecal incontinence. Haemorrhoid treatment is irrelevant."", ""E"": """"}","Correct answer: D - Urgent examination under anaesthetic with abscess drainage and loose seton placement

A perianal abscess requires urgent drainage. In Crohn's disease with a high trans-sphincteric fistula, management should preserve sphincter function; examination under anaesthetic allows drainage and loose seton placement to control sepsis and maintain drainage. Antibiotics alone are inadequate for an abscess. Bedside incision may be insufficient and unsafe for complex disease. Fistulotomy through a high tract risks faecal incontinence. Haemorrhoid treatment is irrelevant.

Clinical context: Complex perianal Crohn's disease in the UK is managed by colorectal surgeons and gastroenterology/IBD teams, often combining surgical drainage or setons with medical therapy.

Guideline anchor: standard UK colorectal surgery and IBD MDT practice

Exam tip: Perianal abscesses need drainage; high or Crohn's-related fistulas need sphincter-preserving specialist management.","[{""label"": ""A"", ""text"": ""Antibiotics alone and outpatient review in 4 weeks""}, {""label"": ""B"", ""text"": ""Bedside incision under local anaesthetic without further assessment""}, {""label"": ""C"", ""text"": ""Fistulotomy through the sphincter complex as definitive treatment""}, {""label"": ""D"", ""text"": ""Urgent examination under anaesthetic with abscess drainage and loose seton placement""}, {""label"": ""E"", ""text"": ""Topical haemorrhoid treatment and stool softeners""}]",D,hard,2026-05-11T19:39:12.074561+00:00,2026-05-11T19:39:12.074561+00:00
14ec1820-46d3-4a2d-8d60-68529321ab29,single_best_answer,"A 72-year-old man is in intensive care with metastatic colorectal cancer and bowel perforation. Despite ventilation, noradrenaline and renal replacement therapy, he has worsening multi-organ dysfunction. He lacks capacity. His wife says he had repeatedly said he would not want to be kept alive on machines if there was no realistic chance of recovery, but his adult children ask the team to continue all treatment. What is the most appropriate next step in management?",true,"If a patient cannot decide, doctors must decide what is best for that patient, using what the patient would have wanted. Families are involved, but they do not have to choose alone.","{""A"": ""The patient lacks capacity and has progressive multi-organ failure despite maximal support. Decisions must be made in his best interests, taking account of his previously expressed wishes and clinical prognosis. A senior multidisciplinary discussion with the family should explain that treatment may now be burdensome and non-beneficial, and should plan any withdrawal with anticipatory palliative symptom control. Relatives should be consulted but do not make the final legal decision by voting. Continuing treatment indefinitely because of disagreement may be inappropriate if it is not in the patient's best interests. A DNACPR decision alone does not address ongoing burdensome organ support. Withdrawal should not be done abruptly without careful communication unless there is an immediate clinical necessity."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Arrange a senior multidisciplinary best interests discussion with the family, explaining the prognosis and considering withdrawal of burdensome organ support with palliative symptom control

The patient lacks capacity and has progressive multi-organ failure despite maximal support. Decisions must be made in his best interests, taking account of his previously expressed wishes and clinical prognosis. A senior multidisciplinary discussion with the family should explain that treatment may now be burdensome and non-beneficial, and should plan any withdrawal with anticipatory palliative symptom control. Relatives should be consulted but do not make the final legal decision by voting. Continuing treatment indefinitely because of disagreement may be inappropriate if it is not in the patient's best interests. A DNACPR decision alone does not address ongoing burdensome organ support. Withdrawal should not be done abruptly without careful communication unless there is an immediate clinical necessity.

Clinical context: In UK practice, intensive care and palliative care teams often work together when organ support no longer offers a realistic prospect of recovery.

Guideline anchor: GMC treatment and care towards the end of life guidance; Mental Capacity Act best interests principles

Exam tip: When capacity is absent, relatives inform best interests decisions; they do not provide consent on behalf of an adult unless they have legal authority.","[{""label"": ""A"", ""text"": ""Arrange a senior multidisciplinary best interests discussion with the family, explaining the prognosis and considering withdrawal of burdensome organ support with palliative symptom control""}, {""label"": ""B"", ""text"": ""Continue organ support indefinitely because the adult children object to withdrawal""}, {""label"": ""C"", ""text"": ""Ask the family to vote on whether treatment should be continued""}, {""label"": ""D"", ""text"": ""Make a DNACPR decision but continue all other organ support until cardiac arrest occurs""}, {""label"": ""E"", ""text"": ""Withdraw organ support immediately without further communication because treatment is futile""}]",A,hard,2026-05-11T19:39:12.074575+00:00,2026-05-11T19:39:12.074575+00:00
32eee3d7-dae8-4264-89ec-b3ffc2f6597a,single_best_answer,"A 13-year-old boy with Duchenne muscular dystrophy is reviewed because of morning headaches, poor concentration at school and daytime sleepiness. His mother says he has restless sleep. Overnight monitoring shows repeated oxygen desaturation with carbon dioxide retention. What is the most appropriate management?",true,"His breathing muscles are too weak during sleep, so he retains carbon dioxide. A night-time ventilator supports breathing; oxygen alone does not solve the problem.","{""A"": ""Morning headaches, daytime somnolence and overnight hypercapnia indicate nocturnal hypoventilation due to respiratory muscle weakness. The appropriate management is specialist assessment and initiation of nocturnal non-invasive ventilation, often alongside airway clearance support. Oxygen alone may worsen carbon dioxide retention because it does not correct hypoventilation. Increasing corticosteroids does not treat established ventilatory failure. Lung transplantation is not the standard management for Duchenne-related nocturnal hypoventilation. Reassurance would miss a treatable complication."", ""B"": """", ""C"": """", ""D"": """", ""E"": """"}","Correct answer: A - Start long-term nocturnal non-invasive ventilation under the paediatric respiratory team

Morning headaches, daytime somnolence and overnight hypercapnia indicate nocturnal hypoventilation due to respiratory muscle weakness. The appropriate management is specialist assessment and initiation of nocturnal non-invasive ventilation, often alongside airway clearance support. Oxygen alone may worsen carbon dioxide retention because it does not correct hypoventilation. Increasing corticosteroids does not treat established ventilatory failure. Lung transplantation is not the standard management for Duchenne-related nocturnal hypoventilation. Reassurance would miss a treatable complication.

Clinical context: Children and young people with Duchenne muscular dystrophy require planned respiratory surveillance as respiratory muscle weakness progresses.

Guideline anchor: standard UK paediatric neuromuscular respiratory practice

Exam tip: In neuromuscular disease, hypercapnia points to hypoventilation: treat with ventilatory support, not oxygen alone.","[{""label"": ""A"", ""text"": ""Start long-term nocturnal non-invasive ventilation under the paediatric respiratory team""}, {""label"": ""B"", ""text"": ""Prescribe nocturnal oxygen at home without ventilatory support""}, {""label"": ""C"", ""text"": ""Increase oral corticosteroid dose and repeat overnight monitoring in 6 months""}, {""label"": ""D"", ""text"": ""Arrange urgent lung transplantation assessment""}, {""label"": ""E"", ""text"": ""Discharge with reassurance because this is expected in adolescence""}]",A,hard,2026-05-11T19:39:12.074589+00:00,2026-05-11T19:39:12.074589+00:00
